airtemp,humidity,pressure,rainfall,tracktemp,winddirection,windspeed,round,year
30.1,49.0,967.9,False,56.3,44,1.8,12,2022
30.2,48.0,967.7,False,55.9,103,1.5,12,2022
30.4,48.0,967.7,False,55.9,66,2.2,12,2022
30.4,49.0,967.7,False,56.3,55,1.6,12,2022
30.3,49.0,967.7,False,56.1,13,2.0,12,2022
30.3,49.0,967.7,False,56.7,0,1.0,12,2022
30.1,48.0,967.9,False,56.2,88,1.0,12,2022
30.2,48.0,967.7,False,56.2,101,2.2,12,2022
30.1,49.0,967.7,False,56.0,99,2.2,12,2022
30.0,49.0,967.7,False,56.0,155,2.0,12,2022
30.0,49.0,967.7,False,55.2,172,2.0,12,2022
30.0,50.0,967.7,False,55.1,134,1.7,12,2022
30.1,50.0,967.7,False,55.0,83,2.0,12,2022
30.0,51.0,967.7,False,55.0,73,3.2,12,2022
29.9,51.0,967.7,False,55.1,108,2.2,12,2022
29.9,52.0,967.7,False,55.6,201,1.8,12,2022
29.9,52.0,967.7,False,55.6,124,2.0,12,2022
29.8,51.0,967.7,False,56.4,109,2.9,12,2022
29.8,52.0,967.7,False,56.4,88,1.8,12,2022
29.7,52.0,967.7,False,56.4,132,2.5,12,2022
29.6,52.0,967.7,False,56.1,80,2.5,12,2022
29.5,54.0,967.7,False,55.7,89,2.7,12,2022
29.6,55.0,967.5,False,55.6,21,2.0,12,2022
29.9,55.0,967.7,False,55.6,147,1.8,12,2022
29.9,54.0,967.7,False,56.8,49,2.0,12,2022
29.9,54.0,967.7,False,56.9,67,1.2,12,2022
29.8,54.0,967.7,False,56.3,249,1.6,12,2022
29.8,54.0,967.5,False,55.9,63,1.2,12,2022
29.7,54.0,967.7,False,55.9,110,0.8,12,2022
29.7,54.0,967.7,False,55.9,100,1.6,12,2022
29.6,54.0,967.7,False,55.9,285,0.8,12,2022
29.6,54.0,967.7,False,56.1,130,1.3,12,2022
29.5,54.0,967.5,False,55.2,151,2.2,12,2022
29.4,54.0,967.5,False,55.8,101,1.3,12,2022
29.3,54.0,967.7,False,55.9,85,2.2,12,2022
29.3,54.0,967.5,False,55.9,42,2.5,12,2022
29.1,55.0,967.7,False,55.9,50,1.8,12,2022
19.0,68.0,985.2,False,27.8,280,3.4,13,2022
19.0,68.0,985.2,False,27.9,281,2.7,13,2022
19.1,68.0,985.2,False,27.9,292,3.7,13,2022
19.1,68.0,985.2,False,28.1,296,4.5,13,2022
19.1,68.0,985.2,False,28.3,283,4.0,13,2022
19.2,67.0,985.2,False,28.5,293,4.0,13,2022
19.2,68.0,985.2,False,28.0,279,3.0,13,2022
19.2,68.0,985.2,False,27.3,284,3.5,13,2022
19.3,67.0,985.4,False,26.7,284,3.5,13,2022
19.3,67.0,985.4,False,26.2,295,4.1,13,2022
19.3,67.0,985.2,False,26.2,292,4.3,13,2022
19.3,67.0,985.4,False,25.8,282,3.5,13,2022
19.2,67.0,985.4,False,25.6,288,3.9,13,2022
19.2,67.0,985.2,False,25.6,287,4.3,13,2022
19.2,67.0,985.4,False,25.6,276,3.7,13,2022
19.3,68.0,985.4,False,26.3,287,4.0,13,2022
19.3,68.0,985.5,False,26.8,288,3.7,13,2022
19.2,67.0,985.4,False,27.2,282,3.0,13,2022
19.3,67.0,985.4,False,27.7,283,4.4,13,2022
19.2,68.0,985.5,False,26.9,284,4.9,13,2022
19.1,67.0,985.5,False,26.9,295,4.0,13,2022
19.1,68.0,985.5,False,27.2,289,3.4,13,2022
19.1,67.0,985.4,False,28.4,298,4.3,13,2022
19.2,67.0,985.5,False,28.4,274,4.0,13,2022
19.2,67.0,985.4,False,27.6,281,3.9,13,2022
19.2,67.0,985.4,False,27.5,293,3.0,13,2022
19.2,67.0,985.5,False,27.1,304,4.0,13,2022
19.2,67.0,985.4,False,26.7,290,4.0,13,2022
19.3,68.0,985.5,False,27.4,279,4.5,13,2022
19.3,67.0,985.4,False,27.9,291,3.7,13,2022
19.2,67.0,985.5,False,28.7,277,3.9,13,2022
19.3,67.0,985.5,False,29.1,294,4.0,13,2022
19.3,66.0,985.4,False,29.2,282,4.4,13,2022
19.3,67.0,985.4,False,29.3,283,4.0,13,2022
19.2,67.0,985.5,False,29.3,263,4.0,13,2022
19.2,66.0,985.4,False,29.3,274,3.0,13,2022
19.3,66.0,985.5,False,28.5,285,3.5,13,2022
19.3,66.0,985.4,False,28.5,286,3.9,13,2022
19.4,66.0,985.2,False,28.1,294,3.7,13,2022
19.3,66.0,985.5,False,28.5,279,3.5,13,2022
19.3,66.0,985.4,False,28.5,287,4.0,13,2022
19.2,67.0,985.4,False,28.4,286,3.5,13,2022
19.2,67.0,985.2,False,27.8,277,3.5,13,2022
19.1,67.0,985.2,False,27.8,297,2.5,13,2022
19.0,67.0,985.4,False,27.8,293,3.7,13,2022
19.0,68.0,985.4,False,28.5,273,3.2,13,2022
18.9,68.0,985.4,False,27.6,297,3.0,13,2022
19.0,68.0,985.5,False,27.4,274,3.4,13,2022
18.9,68.0,985.5,False,27.0,286,3.4,13,2022
18.9,68.0,985.5,True,27.6,286,3.7,13,2022
18.9,68.0,985.5,True,27.6,291,3.2,13,2022
18.9,68.0,985.5,False,27.4,290,3.7,13,2022
18.8,69.0,985.5,True,26.3,291,3.5,13,2022
18.7,68.0,985.5,True,26.3,276,3.9,13,2022
18.7,68.0,985.5,True,26.5,289,4.0,13,2022
18.6,68.0,985.5,True,26.5,291,4.6,13,2022
18.6,68.0,985.5,True,27.1,289,3.7,13,2022
18.6,68.0,985.5,True,26.7,287,3.5,13,2022
18.6,69.0,985.5,True,26.5,280,4.4,13,2022
18.7,69.0,985.5,True,26.5,279,4.0,13,2022
18.6,70.0,985.5,True,26.5,281,4.0,13,2022
18.6,70.0,985.7,True,26.5,293,4.9,13,2022
18.6,69.0,985.5,True,26.5,284,3.7,13,2022
18.4,70.0,985.7,True,26.4,289,5.0,13,2022
18.4,70.0,985.7,True,26.5,286,4.5,13,2022
18.4,70.0,985.5,True,26.5,281,4.1,13,2022
18.4,70.0,985.5,False,26.7,277,3.9,13,2022
18.4,70.0,985.5,False,26.7,299,3.2,13,2022
18.4,70.0,985.5,True,26.5,284,4.0,13,2022
18.6,71.0,985.5,True,26.5,290,3.5,13,2022
18.6,70.0,985.5,False,26.7,297,3.5,13,2022
18.6,71.0,985.5,False,26.5,291,4.4,13,2022
18.6,71.0,985.5,False,26.5,281,3.2,13,2022
18.5,71.0,985.5,False,26.6,284,3.9,13,2022
18.5,71.0,985.5,False,26.6,312,4.4,13,2022
18.5,71.0,985.5,False,26.5,296,3.2,13,2022
18.5,71.0,985.5,False,26.7,280,3.5,13,2022
18.5,71.0,985.5,False,26.8,288,3.7,13,2022
18.5,71.0,985.5,False,26.8,285,4.1,13,2022
18.5,71.0,985.5,False,26.9,289,3.9,13,2022
18.5,71.0,985.5,False,26.9,282,4.5,13,2022
18.5,71.0,985.5,False,26.9,282,4.4,13,2022
18.4,72.0,985.5,False,26.9,277,3.9,13,2022
18.4,71.0,985.5,False,26.9,267,2.5,13,2022
18.4,71.0,985.5,False,27.2,282,3.5,13,2022
18.4,70.0,985.5,False,27.2,291,3.2,13,2022
18.4,70.0,985.5,False,27.2,285,4.5,13,2022
18.4,70.0,985.7,False,27.6,292,4.8,13,2022
18.4,71.0,985.5,False,27.6,287,4.5,13,2022
18.4,70.0,985.7,False,27.6,281,4.4,13,2022
18.5,70.0,985.7,False,27.3,280,5.3,13,2022
18.5,70.0,985.5,False,27.5,283,4.3,13,2022
18.5,70.0,985.5,False,27.5,279,4.0,13,2022
18.5,70.0,985.5,False,27.6,290,5.0,13,2022
18.5,70.0,985.5,False,27.7,293,4.4,13,2022
18.5,70.0,985.5,False,27.8,291,3.5,13,2022
18.4,70.0,985.5,False,27.8,277,3.2,13,2022
18.5,70.0,985.5,False,28.0,271,4.6,13,2022
18.5,70.0,985.5,False,28.1,285,4.1,13,2022
18.5,70.0,985.5,False,28.2,282,3.5,13,2022
18.5,70.0,985.5,False,28.3,277,3.4,13,2022
18.5,70.0,985.5,False,28.5,294,3.5,13,2022
18.6,70.0,985.5,False,28.5,285,3.7,13,2022
18.6,70.0,985.5,False,28.5,291,4.0,13,2022
18.6,69.0,985.4,False,28.5,274,4.8,13,2022
18.4,70.0,985.5,False,28.5,290,3.9,13,2022
18.3,70.0,985.5,False,28.0,293,5.3,13,2022
18.4,70.0,985.5,False,28.0,277,5.0,13,2022
18.4,71.0,985.5,False,27.7,266,5.8,13,2022
18.4,71.0,985.7,False,27.6,294,4.0,13,2022
18.3,71.0,985.5,False,27.6,285,3.9,13,2022
18.3,70.0,985.5,False,27.3,282,4.4,13,2022
18.3,71.0,985.7,False,26.8,276,4.5,13,2022
18.2,71.0,985.5,False,26.8,279,3.4,13,2022
18.2,71.0,985.7,False,26.9,282,3.9,13,2022
18.2,71.0,985.7,False,26.7,287,4.1,13,2022
18.1,72.0,985.7,False,26.8,290,2.7,13,2022
18.0,71.0,985.7,False,26.4,270,5.5,13,2022
18.0,72.0,985.7,False,26.5,293,3.4,13,2022
18.1,71.0,985.7,False,26.5,284,5.0,13,2022
18.0,72.0,985.7,False,26.5,286,3.7,13,2022
18.0,71.0,985.7,False,26.4,289,5.1,13,2022
17.9,71.0,985.5,False,26.4,288,4.5,13,2022
18.0,71.0,985.7,False,26.1,287,4.8,13,2022
17.9,71.0,985.7,False,26.2,284,4.5,13,2022
18.0,71.0,985.7,False,26.0,275,4.6,13,2022
18.0,72.0,985.7,False,26.1,286,3.9,13,2022
18.0,71.0,985.7,False,26.1,285,3.7,13,2022
18.0,72.0,985.7,False,26.1,292,3.5,13,2022
18.1,71.0,985.7,False,26.1,296,3.7,13,2022
18.1,70.0,985.7,True,26.1,289,4.6,13,2022
18.1,71.0,985.7,False,26.1,291,4.3,13,2022
18.1,71.0,985.7,False,25.7,290,4.1,13,2022
18.1,71.0,985.7,False,25.8,281,3.9,13,2022
18.1,70.0,985.7,True,25.8,289,3.7,13,2022
18.2,70.0,985.7,True,25.9,286,4.5,13,2022
18.1,70.0,985.7,False,25.8,293,5.0,13,2022
18.1,70.0,985.9,False,25.6,291,5.0,13,2022
18.1,70.0,985.7,False,25.5,280,4.5,13,2022
18.1,70.0,985.7,False,25.5,283,5.4,13,2022
18.0,69.0,985.7,False,25.5,283,4.8,13,2022
18.0,70.0,985.9,True,25.2,288,4.1,13,2022
18.0,69.0,985.9,True,25.2,294,5.6,13,2022
18.0,70.0,985.9,True,25.1,279,4.4,13,2022
18.0,70.0,985.9,True,25.1,284,3.5,13,2022
18.1,69.0,985.7,True,24.8,288,4.1,13,2022
18.1,70.0,986.0,True,24.8,283,4.5,13,2022
18.1,70.0,985.9,True,24.8,291,5.4,13,2022
18.0,70.0,985.9,True,24.8,282,4.8,13,2022
18.0,70.0,986.0,True,24.7,287,5.0,13,2022
18.0,70.0,985.9,True,24.6,285,5.0,13,2022
18.0,70.0,986.0,True,24.6,281,4.8,13,2022
18.0,70.0,986.0,True,24.6,304,3.7,13,2022
18.1,70.0,986.0,True,24.7,287,3.4,13,2022
18.1,69.0,986.0,True,24.7,274,3.7,13,2022
18.1,70.0,986.0,True,24.7,289,3.2,13,2022
18.1,70.0,986.0,True,24.7,281,2.5,13,2022
18.1,69.0,986.2,False,24.7,272,4.5,13,2022
18.1,69.0,986.2,True,24.4,278,4.5,13,2022
18.1,70.0,986.0,True,24.3,286,4.9,13,2022
18.1,70.0,986.0,True,24.2,284,4.5,13,2022
18.0,70.0,986.0,True,23.9,283,4.5,13,2022
18.0,70.0,986.0,True,23.7,253,4.8,13,2022
17.9,71.0,986.2,True,23.5,275,3.7,13,2022
17.9,71.0,986.2,True,23.5,283,4.6,13,2022
17.9,71.0,986.0,True,23.4,290,4.0,13,2022
17.8,72.0,986.0,True,22.8,290,4.1,13,2022
20.8,48.0,971.4,False,34.1,88,1.2,14,2022
20.8,47.0,971.2,False,34.6,340,0.8,14,2022
20.7,47.0,971.2,False,34.7,327,2.2,14,2022
20.7,48.0,971.2,False,34.7,299,2.5,14,2022
20.7,46.0,971.4,False,35.2,308,1.7,14,2022
20.8,46.0,971.4,False,35.7,320,2.5,14,2022
20.9,44.0,971.4,False,35.7,290,1.3,14,2022
21.0,44.0,971.2,False,35.7,344,1.7,14,2022
21.0,43.0,971.4,False,35.7,329,1.2,14,2022
21.0,42.0,971.4,False,35.8,0,1.6,14,2022
20.9,43.0,971.4,False,35.4,147,0.5,14,2022
20.9,43.0,971.2,False,35.4,0,0.8,14,2022
21.1,44.0,971.2,False,36.0,332,1.3,14,2022
21.1,45.0,971.2,False,36.1,288,2.2,14,2022
21.0,47.0,971.2,False,36.1,313,1.1,14,2022
21.1,45.0,971.2,False,36.0,316,1.5,14,2022
21.2,41.0,971.2,False,36.0,282,2.0,14,2022
21.1,41.0,971.4,False,35.9,325,1.2,14,2022
21.2,41.0,971.2,False,35.9,218,1.2,14,2022
21.2,41.0,971.2,False,36.3,179,1.7,14,2022
21.1,40.0,971.4,False,36.6,164,1.3,14,2022
21.0,41.0,971.4,False,36.4,167,1.3,14,2022
21.0,40.0,971.2,False,36.0,194,1.2,14,2022
21.0,41.0,971.4,False,35.9,193,1.8,14,2022
21.2,41.0,971.2,False,35.9,317,1.5,14,2022
21.3,40.0,971.2,False,37.0,299,1.6,14,2022
21.4,39.0,971.2,False,37.0,318,2.4,14,2022
21.4,38.0,971.2,False,36.6,340,1.6,14,2022
21.5,38.0,971.2,False,36.3,247,1.5,14,2022
21.5,39.0,971.2,False,35.7,177,1.3,14,2022
21.5,39.0,971.2,False,35.7,91,1.6,14,2022
21.5,39.0,971.2,False,36.0,148,0.8,14,2022
21.4,39.0,971.2,False,36.0,196,1.2,14,2022
21.5,40.0,971.4,False,36.0,355,1.2,14,2022
21.6,41.0,971.2,False,35.7,291,0.8,14,2022
21.5,41.0,971.2,False,35.2,359,1.3,14,2022
21.4,41.0,971.2,False,34.9,0,0.5,14,2022
21.3,42.0,971.2,False,35.0,185,0.6,14,2022
21.3,43.0,971.2,False,35.7,270,1.7,14,2022
21.3,42.0,971.2,False,36.1,256,1.0,14,2022
21.4,43.0,971.2,False,36.1,326,1.1,14,2022
21.5,42.0,971.2,False,36.3,331,1.7,14,2022
21.6,42.0,971.2,False,36.2,329,1.2,14,2022
21.6,42.0,971.2,False,35.8,334,1.6,14,2022
21.6,42.0,971.0,False,35.8,331,2.7,14,2022
21.4,42.0,971.2,False,36.0,293,3.0,14,2022
21.4,43.0,971.2,False,35.8,304,1.8,14,2022
21.5,43.0,971.2,False,35.9,336,2.0,14,2022
21.3,42.0,971.0,False,36.2,319,2.5,14,2022
21.2,42.0,971.2,False,35.8,323,2.7,14,2022
21.3,42.0,971.0,False,35.8,340,2.4,14,2022
21.6,41.0,971.0,False,36.1,339,2.5,14,2022
21.6,41.0,971.2,False,36.1,327,1.7,14,2022
21.5,41.0,971.0,False,36.1,327,2.5,14,2022
21.5,42.0,971.2,False,35.7,327,1.6,14,2022
21.5,41.0,971.2,False,36.1,317,1.8,14,2022
21.6,41.0,971.0,False,36.3,7,1.6,14,2022
21.8,41.0,971.2,False,36.2,335,1.2,14,2022
21.8,40.0,971.0,False,36.2,315,1.8,14,2022
21.6,41.0,971.2,False,36.3,306,1.6,14,2022
21.6,39.0,971.2,False,36.3,323,1.8,14,2022
21.6,40.0,971.0,False,36.1,299,1.1,14,2022
21.7,40.0,971.0,False,36.1,332,1.5,14,2022
21.7,40.0,971.0,False,36.4,292,1.6,14,2022
21.8,39.0,971.0,False,36.9,147,1.1,14,2022
21.9,39.0,971.2,False,37.0,0,1.3,14,2022
21.9,40.0,971.2,False,37.0,334,1.7,14,2022
21.9,40.0,971.0,False,36.6,351,2.0,14,2022
21.9,39.0,971.2,False,36.6,343,1.0,14,2022
22.0,39.0,971.2,False,36.5,335,1.8,14,2022
22.0,39.0,971.2,False,36.6,324,1.2,14,2022
22.0,39.0,971.2,False,36.5,283,1.1,14,2022
22.0,40.0,971.0,False,36.7,169,1.1,14,2022
22.0,38.0,971.0,False,36.9,226,1.7,14,2022
21.9,40.0,971.0,False,36.9,0,1.1,14,2022
21.9,40.0,971.0,False,36.4,351,0.4,14,2022
21.9,40.0,971.2,False,36.4,327,1.7,14,2022
22.0,40.0,971.0,False,36.4,33,1.1,14,2022
21.9,41.0,971.0,False,36.1,354,0.8,14,2022
22.0,41.0,971.0,False,36.3,339,1.3,14,2022
22.1,39.0,971.0,False,36.9,242,1.2,14,2022
22.2,39.0,971.2,False,36.9,330,1.3,14,2022
22.2,39.0,971.0,False,36.9,322,2.5,14,2022
22.2,38.0,971.2,False,37.0,338,3.5,14,2022
22.1,39.0,971.0,False,36.6,298,2.2,14,2022
21.9,39.0,971.0,False,36.0,322,1.6,14,2022
21.8,39.0,971.2,False,35.7,295,3.2,14,2022
21.9,40.0,971.2,False,34.9,301,1.8,14,2022
22.0,40.0,971.0,False,34.9,244,2.0,14,2022
22.0,39.0,971.0,False,35.3,325,1.1,14,2022
22.0,39.0,971.0,False,35.7,295,1.3,14,2022
22.2,39.0,971.2,False,35.7,296,1.6,14,2022
22.2,38.0,971.0,False,36.2,178,1.1,14,2022
22.2,39.0,971.0,False,35.9,295,0.8,14,2022
22.1,39.0,971.0,False,36.0,208,1.1,14,2022
22.1,39.0,971.0,False,36.0,85,0.8,14,2022
22.3,39.0,971.0,False,35.3,170,0.6,14,2022
22.4,39.0,971.0,False,35.3,179,1.3,14,2022
22.2,39.0,970.9,False,35.6,190,1.3,14,2022
22.1,40.0,970.9,False,36.2,139,1.6,14,2022
22.2,39.0,970.9,False,36.6,150,1.0,14,2022
22.3,37.0,970.7,False,36.7,109,1.2,14,2022
22.4,37.0,971.0,False,36.7,255,1.2,14,2022
22.4,38.0,970.9,False,36.7,213,0.6,14,2022
22.4,36.0,970.9,False,36.8,183,0.8,14,2022
22.4,37.0,970.9,False,36.9,164,1.1,14,2022
22.4,37.0,970.9,False,36.8,240,1.3,14,2022
22.3,38.0,971.0,False,36.8,257,1.2,14,2022
22.2,38.0,970.9,False,36.8,305,1.2,14,2022
22.2,39.0,970.9,False,36.8,337,1.5,14,2022
22.1,39.0,970.9,False,36.8,300,1.5,14,2022
22.1,39.0,971.0,False,36.7,335,1.1,14,2022
22.2,38.0,970.9,False,36.9,277,1.3,14,2022
22.1,39.0,971.0,False,36.9,314,2.5,14,2022
22.1,39.0,970.9,False,36.6,201,1.7,14,2022
22.2,40.0,970.9,False,36.6,0,1.1,14,2022
22.2,40.0,970.9,False,36.5,167,0.6,14,2022
22.3,38.0,970.9,False,37.2,0,0.6,14,2022
22.4,38.0,970.9,False,37.2,348,0.6,14,2022
22.4,38.0,970.9,False,37.2,342,1.7,14,2022
22.1,40.0,971.0,False,36.8,339,2.5,14,2022
22.1,40.0,970.7,False,36.4,277,1.7,14,2022
22.2,39.0,970.9,False,36.7,351,1.2,14,2022
21.9,40.0,971.0,False,36.3,304,2.9,14,2022
21.9,40.0,970.7,False,36.3,302,2.2,14,2022
21.9,40.0,970.9,False,36.4,276,2.5,14,2022
22.0,40.0,971.0,False,36.4,309,1.8,14,2022
22.0,40.0,970.9,False,36.5,316,1.8,14,2022
22.0,40.0,970.7,False,36.5,274,1.2,14,2022
22.2,41.0,970.9,False,36.5,155,1.1,14,2022
22.4,41.0,970.9,False,36.4,92,0.5,14,2022
22.4,40.0,970.7,False,36.4,324,0.8,14,2022
22.4,41.0,970.7,False,36.8,316,3.2,14,2022
22.4,41.0,970.7,False,36.5,328,2.5,14,2022
22.4,40.0,970.9,False,36.6,335,2.0,14,2022
22.5,40.0,970.7,False,36.6,314,1.2,14,2022
22.3,40.0,970.9,False,36.6,326,1.7,14,2022
22.3,41.0,970.9,False,36.4,3,1.2,14,2022
22.4,40.0,970.9,False,36.4,349,1.0,14,2022
22.5,40.0,970.9,False,36.3,277,1.6,14,2022
22.3,42.0,970.7,False,36.5,268,1.7,14,2022
22.3,40.0,970.7,False,36.6,285,1.2,14,2022
22.4,41.0,970.9,False,36.6,328,1.3,14,2022
22.3,40.0,970.9,False,36.3,334,2.5,14,2022
22.1,41.0,970.9,False,35.5,48,1.7,14,2022
22.1,41.0,970.9,False,34.7,129,1.5,14,2022
22.0,40.0,970.9,False,34.7,176,1.1,14,2022
22.0,41.0,970.9,False,34.7,162,1.7,14,2022
21.9,41.0,970.9,False,34.0,267,1.0,14,2022
21.9,41.0,970.9,False,34.6,278,1.0,14,2022
22.0,41.0,970.9,False,34.8,220,1.7,14,2022
22.1,41.0,970.7,False,34.8,335,1.0,14,2022
22.1,41.0,970.9,False,34.8,300,1.2,14,2022
22.1,41.0,970.7,False,34.6,345,1.8,14,2022
21.9,41.0,970.9,False,34.4,292,2.7,14,2022
21.7,42.0,970.9,False,34.3,292,1.8,14,2022
22.7,72.0,1016.7,False,33.9,214,0.8,15,2022
22.8,73.0,1016.9,False,33.9,240,0.8,15,2022
22.8,72.0,1016.9,False,33.8,272,0.8,15,2022
22.8,73.0,1016.9,False,33.8,280,1.2,15,2022
22.9,73.0,1016.9,False,33.3,307,0.8,15,2022
22.8,72.0,1016.9,False,33.2,0,0.6,15,2022
23.0,72.0,1016.9,False,33.1,82,1.1,15,2022
23.0,72.0,1016.9,False,33.1,43,0.4,15,2022
23.0,73.0,1016.9,False,32.7,3,0.6,15,2022
22.9,71.0,1016.7,False,33.1,169,0.8,15,2022
22.8,72.0,1016.7,False,33.3,106,0.8,15,2022
22.8,71.0,1016.7,False,33.3,25,0.6,15,2022
22.8,71.0,1016.9,False,33.4,77,0.6,15,2022
22.7,70.0,1016.9,False,33.5,314,1.3,15,2022
22.8,71.0,1016.9,False,33.5,105,1.1,15,2022
23.0,71.0,1016.9,False,33.6,329,0.6,15,2022
23.1,69.0,1016.9,False,33.7,160,0.5,15,2022
23.1,69.0,1016.9,False,33.6,344,0.8,15,2022
23.3,69.0,1016.9,False,33.5,263,1.2,15,2022
23.3,71.0,1017.0,False,33.5,228,1.1,15,2022
23.2,70.0,1016.9,False,33.0,17,0.5,15,2022
23.1,71.0,1016.9,False,33.5,66,0.6,15,2022
23.1,72.0,1016.9,False,33.5,178,1.7,15,2022
23.2,73.0,1016.7,False,33.6,84,1.7,15,2022
23.2,73.0,1016.9,False,34.0,75,0.8,15,2022
23.3,74.0,1016.7,False,34.5,222,1.0,15,2022
23.3,73.0,1016.9,False,34.6,120,0.0,15,2022
23.2,72.0,1016.9,False,34.7,53,0.6,15,2022
23.3,73.0,1016.9,False,34.7,67,0.5,15,2022
23.2,73.0,1016.9,False,34.9,213,1.6,15,2022
23.1,74.0,1016.9,False,34.9,164,0.5,15,2022
23.1,74.0,1017.0,False,34.6,139,0.8,15,2022
23.0,74.0,1016.9,False,34.8,27,0.8,15,2022
23.0,74.0,1016.9,False,34.8,0,1.2,15,2022
22.9,75.0,1016.9,False,34.6,91,1.7,15,2022
23.0,75.0,1017.0,False,34.6,94,1.1,15,2022
23.0,74.0,1017.0,False,34.4,28,1.5,15,2022
22.9,75.0,1017.0,False,34.2,348,1.6,15,2022
22.7,76.0,1017.0,False,33.9,7,0.8,15,2022
22.7,75.0,1017.0,False,34.0,8,1.2,15,2022
22.9,75.0,1017.0,False,33.9,30,1.2,15,2022
22.9,76.0,1017.0,False,33.9,108,1.7,15,2022
22.9,76.0,1017.0,False,34.4,153,0.8,15,2022
22.9,75.0,1017.0,False,34.7,203,1.0,15,2022
22.7,76.0,1017.0,False,34.9,62,1.2,15,2022
22.7,76.0,1017.0,False,34.7,188,0.6,15,2022
22.8,75.0,1017.0,False,34.6,206,1.0,15,2022
22.8,76.0,1017.0,False,34.4,189,1.0,15,2022
22.7,76.0,1017.0,False,34.4,90,0.6,15,2022
22.7,75.0,1017.0,False,34.4,165,0.8,15,2022
22.6,75.0,1017.0,False,34.4,69,0.8,15,2022
22.6,75.0,1017.0,False,34.4,115,0.5,15,2022
22.6,75.0,1017.0,False,34.1,77,0.6,15,2022
22.5,75.0,1017.0,False,34.1,289,1.2,15,2022
22.6,74.0,1017.0,False,33.9,99,1.1,15,2022
22.6,74.0,1017.0,False,33.4,88,1.5,15,2022
22.6,75.0,1017.0,False,33.3,168,0.6,15,2022
22.6,75.0,1017.0,False,32.9,94,0.8,15,2022
22.7,76.0,1017.0,False,32.9,57,0.6,15,2022
22.8,76.0,1017.0,False,32.5,122,1.3,15,2022
22.6,77.0,1017.2,False,32.4,96,1.1,15,2022
22.5,76.0,1017.2,False,32.1,85,1.5,15,2022
22.4,77.0,1017.0,False,32.1,139,1.1,15,2022
22.4,78.0,1017.0,False,32.1,22,0.8,15,2022
22.3,78.0,1017.2,False,31.9,101,1.1,15,2022
22.4,78.0,1017.2,False,32.0,205,0.5,15,2022
22.4,77.0,1017.2,False,32.4,178,0.8,15,2022
22.4,78.0,1017.0,False,32.4,104,1.6,15,2022
22.4,77.0,1017.2,False,32.5,97,1.3,15,2022
22.4,77.0,1017.2,False,32.5,115,1.3,15,2022
22.4,77.0,1017.2,False,33.2,240,1.1,15,2022
22.5,77.0,1017.2,False,33.2,73,2.0,15,2022
22.5,77.0,1017.2,False,33.2,87,1.0,15,2022
22.5,77.0,1017.2,False,33.1,137,2.0,15,2022
22.6,77.0,1017.0,False,33.6,96,1.0,15,2022
22.5,76.0,1017.0,False,33.6,0,1.5,15,2022
22.4,77.0,1017.2,False,33.4,128,1.6,15,2022
22.4,77.0,1017.2,False,33.1,105,1.7,15,2022
22.4,77.0,1017.2,False,33.0,181,1.2,15,2022
22.4,77.0,1017.2,False,33.0,224,2.0,15,2022
22.5,77.0,1017.2,False,33.0,176,0.8,15,2022
22.5,77.0,1017.2,False,33.2,174,1.2,15,2022
22.5,78.0,1017.2,False,33.2,135,1.1,15,2022
22.4,77.0,1017.2,False,33.4,240,1.1,15,2022
22.5,76.0,1017.0,False,33.4,181,1.7,15,2022
22.6,76.0,1017.2,False,33.4,227,1.1,15,2022
22.6,76.0,1017.2,False,33.3,147,1.0,15,2022
22.6,76.0,1017.2,False,33.5,226,0.8,15,2022
22.5,75.0,1017.2,False,32.9,95,0.8,15,2022
22.6,76.0,1017.2,False,32.6,181,1.2,15,2022
22.6,76.0,1017.2,False,32.6,248,0.8,15,2022
22.5,76.0,1017.2,False,32.8,18,1.7,15,2022
22.5,76.0,1017.2,False,32.8,82,1.0,15,2022
22.5,76.0,1017.2,False,32.8,103,1.3,15,2022
22.7,76.0,1017.2,False,32.9,210,1.0,15,2022
22.7,77.0,1017.2,False,32.8,106,0.6,15,2022
22.6,77.0,1017.2,False,32.8,109,1.3,15,2022
22.6,77.0,1017.2,False,32.9,116,1.2,15,2022
22.7,77.0,1017.2,False,33.2,206,1.0,15,2022
22.7,77.0,1017.2,False,33.6,147,1.2,15,2022
22.7,77.0,1017.2,False,33.5,231,0.8,15,2022
22.7,77.0,1017.2,False,33.0,176,1.2,15,2022
22.8,77.0,1017.2,False,33.3,181,1.5,15,2022
22.8,77.0,1017.2,False,33.4,257,0.8,15,2022
22.8,77.0,1017.2,False,33.4,142,0.6,15,2022
22.7,77.0,1017.2,False,33.4,152,1.2,15,2022
22.7,77.0,1017.2,False,33.0,190,1.3,15,2022
22.7,77.0,1017.4,False,33.4,129,0.8,15,2022
22.7,77.0,1017.2,False,33.2,5,0.8,15,2022
22.6,77.0,1017.2,False,33.2,52,1.6,15,2022
22.6,77.0,1017.2,False,33.2,146,1.2,15,2022
22.5,78.0,1017.2,False,33.2,173,0.8,15,2022
22.6,78.0,1017.2,False,32.9,198,0.8,15,2022
22.6,77.0,1017.2,False,33.7,142,1.1,15,2022
22.8,76.0,1017.2,False,33.6,141,0.8,15,2022
22.8,76.0,1017.2,False,33.4,112,0.8,15,2022
22.8,76.0,1017.2,False,33.3,0,1.6,15,2022
